Category,Year,Statement,TaxonomyA_Categories,TaxonomyA_Explanations,TaxonomyB_Categories,TaxonomyB_Explanations,SourceCSV,Cluster
New_World_Development_Company_Limited,2024,"IFRS S2-34(b) The entity’s processes for reviewing the target. Annual Report 2024: Corporate Sustainability – Future-fit Places, Transition to a Low Carbon Economy",5,"The statement refers to the process for reviewing the target, indicating a detailed plan or roadmap.",,,New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,1
New_World_Development_Company_Limited,2024,"IFRS S2-35 39 An entity shall disclose information about its performance against each climate-related target and an analysis of trends or changes in the entity’s performance. Annual Report 2024: Corporate Sustainability – Future-fit Places, Transition to a Low Carbon Emissions: FY24 Emissions Performance",,,3.0,"The statement refers to the disclosure of performance against each climate-related target, indicating an acknowledged progress or achieved target.",New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,1
New_World_Development_Company_Limited,2024,"Which greenhouse gases are covered by the target. Annual Report 2024: Corporate Sustainability – Future-fit Places, Climate Resilience: Metrics and Targets",3,"This statement refers to a specific target, although the exact details are not provided in the snippet.",,,New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,1
New_World_Development_Company_Limited,2024,"Whether the target is a gross greenhouse gas emissions target or net greenhouse gas emissions target. If the entity discloses a net greenhouse gas emissions target, the entity is also required to separately disclose its associated gross greenhouse gas emissions target.",4,"This statement refers to a net-zero or carbon-neutral target, although the exact details are not provided in the snippet.",,,New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,5
New_World_Development_Company_Limited,2024,"The entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target, including the information about: (i) The extent to which, and how, achieving any net greenhouse gas emissions target relies on the use of carbon credits.",5,This statement refers to a detailed plan or roadmap for achieving a net greenhouse gas emissions target.,,,New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,5
New_World_Development_Company_Limited,2024,"We are working towards aligning our reporting with IFRS S1. We have referenced IFRS S1 in preparing our FY2024 Corporate Sustainability disclosure. In future years, we will provide an IFRS S1 Content Index to assist stakeholders in navigating our sustainability-related financial information.",2,This statement refers to a generic/high-level commitment to align reporting with IFRS S1.,,,New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,1
New_World_Development_Company_Limited,2024,Disclose the metrics and targets used to assess and manage relevant climate-related risks and opportunities where such information is material,3,"This statement refers to specific numeric targets, although the exact details are not provided in the snippet.",,,New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,2
New_World_Development_Company_Limited,2024,Describe the targets used by the organisation to manage climate-related risks and opportunities and performance against targets,3,"This statement refers to specific numeric targets, although the exact details are not provided in the snippet.",2.0,"This statement refers to past commitments, although the status of these commitments is unknown.",New_World_Development_Company_Limited_2024_New_World_Development_Company_Limited_2024_classification.csv,2
Kilroy_Reality,2016,"Going forward, we will continue to lead the market in sustainability, building health, biodiversity, and other cutting-edge initiatives to push our entire industry to reduce its environmental impact.",2,This statement shows a generic/high-level commitment to continue leading the market in sustainability and reducing environmental impact.,,,Kilroy_Reality_2016_nan_2016_classification.csv,1
Kilroy_Reality,2016,"Over the next five years, collaborating with our existing tenants on aggressive energy and water reduction projects in their spaces will remain a focus, supported by an expansion of our green leasing efforts.",5,"This statement outlines a detailed plan or roadmap for the next five years, focusing on energy and water reduction projects and expanding green leasing efforts.",,,Kilroy_Reality_2016_nan_2016_classification.csv,4
Kilroy_Reality,2016,"Our 2016 sustainability performance exceeded even the high bar we set in 2015. By reducing our environmental footprint both in our existing operations and development activities while continuing to innovate on a variety of sustainability programs, we secured our place as the North American leader in sustainability.",,,3.0,"This statement acknowledges progress/achievement of past commitments, specifically exceeding the sustainability performance of 2015.",Kilroy_Reality_2016_nan_2016_classification.csv,1
